kat_uzemi,upper_zoning_id,parcel_number,gml_id,areaValue_m2,beginLifespanVersion,endLifespanVersion,geometry,inspire_localId,inspire_namespace,label,nationalCadastralReference,refPoint_x,refPoint_y,refPoint_lon,refPoint_lat,validFrom,administrativeUnit_href,administrativeUnit_title,zoning_href,zoning_title,id_valuo
Těptín,662500,45/6,CP.3142105209,364.0,2023-12-18T15:16:20Z,,-735435.25 -1066033.21 -735432.15 -1066015.3 -735451.95 -1066007.84 -735455.71 -1066012.88 -735460.66 -1066026.14 -735444.55 -1066031.21 -735435.25 -1066033.21,CP.3142105209,CZ-00025712-CUZK_CP,45/6,662500-45/6,-735450.94,-1066027.7,14.566382613477954,49.89139258828808,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.538299,Těptín,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.662500,Kamenice,69
Těptín,662500,61/5,CP.3142135209,623.0,2015-12-08T23:00:22Z,,-735313.18 -1066058.52 -735319.25 -1066058.8 -735333.54 -1066060.03 -735332.18 -1066076.15 -735336.86 -1066086.52 -735336.98 -1066096.55 -735322.21 -1066096.36 -735313.18 -1066058.52,CP.3142135209,CZ-00025712-CUZK_CP,61/5,662500-61/5,-735327.68,-1066080.07,14.568180515416305,49.89107492573189,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.538299,Těptín,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.662500,Kamenice,71
Těptín,662500,642/138,CP.3430512209,2651.0,2024-05-20T09:16:20Z,,-734235.69 -1064911.51 -734259.06 -1064909.24 -734270.41 -1064908.38 -734296.16 -1064905.85 -734300.62 -1064926.91 -734303.32 -1064939.67 -734304.51 -1064950.84 -734304.37 -1064952.4 -734303.52 -1064955.1 -734301.74 -1064957.29 -734297.41 -1064959.47 -734292.75 -1064960.8 -734286.13 -1064962.16 -734263.95 -1064966.22 -734245.87 -1064968.1 -734244.3 -1064968.21 -734242.72 -1064968.22 -734241.14 -1064968.13 -734239.58 -1064967.94 -734238.49 -1064967.75 -734236.95 -1064967.4 -734235.44 -1064966.94 -734233.96 -1064966.4 -734232.52 -1064965.76 -734231.12 -1064965.03 -734229.77 -1064964.21 -734229.28 -1064963.83 -734228.86 -1064963.37 -734228.82 -1064963.32 -734228.49 -1064962.79 -734228.25 -1064962.22 -734228.1 -1064961.62 -734228.05 -1064961 -734232.21 -1064954.81 -734233.76 -1064948.1 -734236.81 -1064923.64 -734236.84 -1064919.8 -734235.69 -1064911.51,CP.3430512209,CZ-00025712-CUZK_CP,642/138,662500-642/138,-734264.64,-1064939.38,14.580710943246133,49.90252219318262,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.538299,Těptín,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.662500,Kamenice,74
Těptín,662500,665/11,CP.3143597209,428.0,2015-12-08T23:00:22Z,,-734686.62 -1065717.34 -734673.88 -1065720.14 -734669.62 -1065721.91 -734663.7 -1065698.56 -734680.67 -1065693.15 -734686.62 -1065717.34,CP.3143597209,CZ-00025712-CUZK_CP,665/11,662500-665/11,-734678.62,-1065707.94,14.576436727034805,49.89517455132938,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.538299,Těptín,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.662500,Kamenice,75
Těptín,662500,403/3,CP.3142905209,1376.0,2021-04-13T15:06:20Z,,-736005.42 -1064741.74 -735958.78 -1064758.08 -735928.64 -1064756.94 -735927.29 -1064749.15 -736004.7 -1064723.54 -736017.17 -1064737.4 -736005.42 -1064741.74,CP.3142905209,CZ-00025712-CUZK_CP,403/3,662500-403/3,-735971.89,-1064744.64,14.556795586597636,49.90219454029301,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.538299,Těptín,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.662500,Kamenice,76
Kostelec u Křížků,670308,350/8,CP.3042815209,849.0,2024-10-14T11:16:20Z,,-736017.17 -1064737.4 -736004.7 -1064723.54 -736055.59 -1064705.5 -736058.25 -1064719.28 -736058.17 -1064720.07 -736017.17 -1064737.4,CP.3042815209,CZ-00025712-CUZK_CP,350/8,670308-350/8,-736036.32,-1064721.06,14.555862649562997,49.90232668935471,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.538370,Kostelec u Křížků,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.670308,Kostelec u Křížků,77
Těptín,662500,619/1,CP.3143301209,8581.0,2024-02-14T13:16:20Z,,-733880.83 -1064913.37 -733880.83 -1064913.79 -733883.66 -1064913.78 -733883.71 -1064920.26 -733883.09 -1064920.28 -733883.11 -1064923.13 -733884.93 -1064923.09 -733884.98 -1064929.31 -733883.78 -1064929.32 -733883.85 -1064938.36 -733881.98 -1064938.37 -733881.99 -1064941.61 -733883.87 -1064941.6 -733883.92 -1064948.96 -733890.33 -1064948.92 -733890.34 -1064947.69 -733896.97 -1064947.64 -733896.89 -1064941.23 -733895.73 -1064941.23 -733895.69 -1064935.62 -733896.86 -1064935.62 -733896.76 -1064913.71 -733897.26 -1064913.7 -733897.26 -1064912.56 -733902 -1064912.33 -733901.42 -1064905.23 -733901.14 -1064901.73 -733900.83 -1064895.22 -733900.51 -1064894.04 -733899.64 -1064883.33 -733912.71 -1064883.23 -733928.91 -1064883.13 -733989.48 -1064882.62 -733991.18 -1064882.6 -733991.19 -1064885.05 -733995.33 -1064884.99 -734020.56 -1064884.51 -734022.73 -1064884.55 -734020.42 -1064898.95 -734020.42 -1064900.05 -734022.83 -1064910.35 -734022.88 -1064945.17 -734023.26 -1064966.08 -734017.98 -1064966.17 -734017.84 -1064952.07 -733998.82 -1064952.4 -733998.96 -1064964.57 -733998.5 -1064965.53 -733997.41 -1064966.11 -733992.2 -1064966.02 -733952.49 -1064966.66 -733948.66 -1064966.72 -733918.09 -1064967.07 -733914.21 -1064967.05 -733906.2 -1064967.15 -733887.5 -1064967.38 -733881.92 -1064967.44 -733863.3 -1064917.64 -733862.05 -1064914.3 -733880.83 -1064913.37,CP.3143301209,CZ-00025712-CUZK_CP,619/1,662500-619/1,-733966.95,-1064929.32,14.584798842348112,49.90297101525152,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.538299,Těptín,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.662500,Kamenice,79
Těptín,662500,624/34,CP.3143398209,498.0,2024-08-07T09:16:20Z,,-734201.41 -1064354.88 -734200.64 -1064354.91 -734200.61 -1064354.55 -734186.88 -1064355.61 -734186.74 -1064354.37 -734174.96 -1064355.32 -734176.56 -1064378.36 -734182.54 -1064377.94 -734182.76 -1064379.81 -734189.39 -1064379.42 -734188.35 -1064381.73 -734192.76 -1064383.72 -734196.08 -1064376.62 -734192.51 -1064374.94 -734192.32 -1064372.54 -734194.36 -1064372.38 -734193.71 -1064364.89 -734193.91 -1064364.03 -734194.73 -1064363.53 -734202.01 -1064362.88 -734203.33 -1064380.47 -734203.07 -1064383.06 -734201.95 -1064385.4 -734200.1 -1064387.21 -734197.74 -1064388.29 -734195.15 -1064388.5 -734175.92 -1064386.69 -734175.99 -1064385.95 -734170.48 -1064353.69 -734201.15 -1064351.39 -734201.41 -1064354.88,CP.3143398209,CZ-00025712-CUZK_CP,624/34,662500-624/34,-734187.76,-1064385.25,14.580736142736797,49.90755233364743,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.538299,Těptín,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.662500,Kamenice,81
Těptín,662500,84/6,CP.3142253209,609.0,2023-12-14T11:16:20Z,,-735947.73 -1066312.73 -735921.49 -1066328.13 -735910.87 -1066338.93 -735906.3 -1066344.91 -735891.27 -1066364.58 -735880.06 -1066375.88 -735873.93 -1066382.06 -735863.19 -1066392.27 -735832.83 -1066419.33 -735833.05 -1066414.16 -735870.05 -1066380.98 -735879.29 -1066372.63 -735883.49 -1066367.68 -735887.54 -1066362.88 -735894.76 -1066354.05 -735909.8 -1066335.64 -735918.17 -1066325.15 -735949.68 -1066307.26 -735954.32 -1066304.63 -735955.68 -1066308.71 -735947.73 -1066312.73,CP.3142253209,CZ-00025712-CUZK_CP,84/6,662500-84/6,-735935.84,-1066318.69,14.560239837849034,49.88821371726574,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.538299,Těptín,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.662500,Kamenice,85
Těptín,662500,84/2,CP.3142250209,2475.0,2015-12-08T23:00:22Z,,-735942.65 -1066394.02 -735921.49 -1066328.13 -735947.73 -1066312.73 -735950.46 -1066312.91 -735953.04 -1066314.41 -735954.85 -1066316.82 -735973.9 -1066373.67 -735974.08 -1066374.86 -735974.44 -1066379.71 -735972.87 -1066382.25 -735970.75 -1066384.43 -735968.19 -1066385.87 -735961.08 -1066387.94 -735942.65 -1066394.02,CP.3142250209,CZ-00025712-CUZK_CP,84/2,662500-84/2,-735957.07,-1066363.51,14.560030955942977,49.88778870685943,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.538299,Těptín,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.662500,Kamenice,86
Těptín,662500,135/7,CP.34767147010,232.0,2023-12-14T11:16:20Z,,-735833.05 -1066414.16 -735832.83 -1066419.33 -735832.38 -1066431.82 -735831.15 -1066457.9 -735828.62 -1066466.3 -735827.84 -1066461.47 -735827.88 -1066455.36 -735828.17 -1066416 -735834.74 -1066403.82 -735833.05 -1066414.16,CP.34767147010,CZ-00025712-CUZK_CP,135/7,662500-135/7,-735829.98,-1066419.01,14.561887439999904,49.88744788549016,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.538299,Těptín,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.662500,Kamenice,87
Těptín,662500,619/49,CP.3143345209,715.0,2015-12-08T23:00:22Z,,-734023.85 -1065024.69 -734023.95 -1065056.02 -733996.44 -1065056.73 -733996.32 -1065025.01 -734023.85 -1065024.69,CP.3143345209,CZ-00025712-CUZK_CP,619/49,662500-619/49,-734017.28,-1065048.9,14.584327877679112,49.901844819967174,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.538299,Těptín,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.662500,Kamenice,90
Těptín,662500,533/37,CP.3143174209,541.0,2020-11-12T11:26:31Z,,-734911.12 -1066001.49 -734897.53 -1066000.45 -734890.87 -1065999.79 -734891.67 -1065971.71 -734911.63 -1065972.01 -734911.12 -1066001.49,CP.3143174209,CZ-00025712-CUZK_CP,533/37,662500-533/37,-734905.08,-1065979.91,14.573821638478831,49.892477840370674,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.538299,Těptín,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.662500,Kamenice,92
Těptín,662500,510/13,CP.3143091209,1677.0,2021-04-13T15:06:20Z,,-735060.47 -1065942.13 -735090.28 -1065902.61 -735119.33 -1065930.55 -735117.25 -1065932.57 -735120.9 -1065936.31 -735099.17 -1065957.26 -735092.28 -1065954.81 -735077.03 -1065946.35 -735060.47 -1065942.13,CP.3143091209,CZ-00025712-CUZK_CP,510/13,662500-510/13,-735091.63,-1065936.74,14.571168023742564,49.892637170005926,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.538299,Těptín,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.662500,Kamenice,95
Těptín,662500,510/30,CP.36326635010,59.0,2021-04-13T15:06:20Z,,-735059.17 -1065941.8 -735089.36 -1065901.68 -735090.28 -1065902.61 -735060.47 -1065942.13 -735059.17 -1065941.8,CP.36326635010,CZ-00025712-CUZK_CP,510/30,662500-510/30,-735078.16,-1065917.68,14.57131816388672,49.89282326528029,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.538299,Těptín,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.662500,Kamenice,96
Těptín,662500,242/23,CP.3142568209,198.0,2024-11-27T07:16:20Z,,-736236.68 -1065818.77 -736241.77 -1065819.74 -736235.34 -1065850.28 -736232.1 -1065849.77 -736227.6 -1065849.07 -736236.68 -1065818.77,CP.3142568209,CZ-00025712-CUZK_CP,242/23,662500-242/23,-736237.39,-1065830.19,14.555166583096483,49.892201395055146,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.538299,Těptín,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.662500,Kamenice,98
Těptín,662500,242/16,CP.3142563209,346.0,2024-11-27T07:16:20Z,,-736215.3 -1065846.28 -736220.03 -1065832.49 -736223.41 -1065816.95 -736232.73 -1065818.33 -736236.68 -1065818.77 -736227.6 -1065849.07 -736215.3 -1065846.28,CP.3142563209,CZ-00025712-CUZK_CP,242/16,662500-242/16,-736230.86,-1065827.62,14.555251828673633,49.89223219339443,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.538299,Těptín,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.662500,Kamenice,99
Plzeň,721981,8153/288,CP.97763189010,15.0,2024-11-13T11:16:20Z,,-822965.68 -1072653.62 -822965.63 -1072648.48 -822968.6 -1072648.44 -822968.67 -1072653.6 -822965.68 -1072653.62,CP.97763189010,CZ-00025712-CUZK_CP,8153/288,721981-8153/288,-822967.32,-1072651.17,13.375952814835037,49.720474694772406,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.554791,Plzeň,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.721981,Plzeň,115
Plzeň,721981,2343/36,CP.585930405,1226.0,2020-02-16T20:24:09Z,,-820769.46 -1070990.29 -820771.15 -1070987.68 -820772.79 -1070985.16 -820774.43 -1070982.64 -820776.06 -1070980.12 -820777.7 -1070977.59 -820780.11 -1070975.77 -820782.52 -1070973.94 -820784.93 -1070972.12 -820787.48 -1070970.19 -820792.76 -1070973.49 -820794.48 -1070970.67 -820796.06 -1070968.07 -820797.64 -1070965.46 -820799.25 -1070962.82 -820800.1 -1070963.39 -820801.68 -1070960.8 -820803.25 -1070958.2 -820804.82 -1070955.61 -820806.4 -1070953.02 -820807.98 -1070950.43 -820809.55 -1070947.83 -820811.13 -1070945.24 -820812.72 -1070942.62 -820813.59 -1070943.11 -820815.17 -1070940.52 -820816.74 -1070937.92 -820818.32 -1070935.33 -820819.89 -1070932.74 -820821.47 -1070930.14 -820823.04 -1070927.55 -820824.62 -1070924.95 -820826.19 -1070922.36 -820827.77 -1070919.77 -820829.35 -1070917.17 -820830.92 -1070914.58 -820832.66 -1070911.72 -820832.05 -1070911.3 -820833.72 -1070908.63 -820838.24 -1070911.31 -820841.23 -1070913.08 -820839.5 -1070915.66 -820837.94 -1070918.57 -820836.36 -1070921.2 -820834.78 -1070923.82 -820833.21 -1070926.44 -820831.64 -1070929.07 -820830.06 -1070931.69 -820828.48 -1070934.32 -820826.91 -1070936.94 -820825.34 -1070939.57 -820823.76 -1070942.19 -820822.19 -1070944.81 -820820.61 -1070947.44 -820819.04 -1070950.06 -820817.46 -1070952.69 -820815.89 -1070955.31 -820814.31 -1070957.93 -820812.74 -1070960.56 -820811.16 -1070963.18 -820809.59 -1070965.81 -820808.02 -1070968.42 -820788.75 -1071000.53 -820789.77 -1071002.5 -820778.87 -1070996.92 -820779.53 -1070995.55 -820769.46 -1070990.29,CP.585930405,CZ-00025712-CUZK_CP,2343/36,721981-2343/36,-820787.38,-1070981.51,13.40237513005157,49.73825731891874,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.554791,Plzeň,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.721981,Plzeň,121
Plzeň,721981,8006,CP.595707405,604.0,2020-02-16T20:24:09Z,,-823324.67 -1071931.38 -823337.35 -1071942.79 -823315.15 -1071967.45 -823313.71 -1071969.05 -823305.15 -1071961.52 -823300.97 -1071957.75 -823324.67 -1071931.38,CP.595707405,CZ-00025712-CUZK_CP,8006,721981-8006,-823320.76,-1071950.64,13.369647161362915,49.72622468803583,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.554791,Plzeň,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.721981,Plzeň,130
Plzeň,721981,8184/79,CP.997685405,420.0,2020-11-02T09:16:30Z,,-823330.22 -1072456.5 -823330.56 -1072477.98 -823324.57 -1072478.06 -823324.49 -1072471.57 -823324.28 -1072453.65 -823331.84 -1072448.69 -823337.92 -1072444.69 -823347.58 -1072444.51 -823347.66 -1072448.49 -823353.62 -1072448.42 -823353.34 -1072447.48 -823355.18 -1072447.46 -823355.16 -1072445.72 -823352.84 -1072445.75 -823352.45 -1072444.41 -823356.12 -1072444.34 -823356.27 -1072456.19 -823356.28 -1072456.89 -823351.01 -1072456.85 -823351.02 -1072456.15 -823330.22 -1072456.5,CP.997685405,CZ-00025712-CUZK_CP,8184/79,721981-8184/79,-823336.8,-1072453.26,13.370474522090062,49.72173503772399,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.554791,Plzeň,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.721981,Plzeň,134
Plzeň,721981,8184/61,CP.596348405,60.0,2020-11-02T09:16:30Z,,-823324.17 -1072444.94 -823325.72 -1072444.91 -823337.92 -1072444.69 -823331.84 -1072448.69 -823324.28 -1072453.65 -823324.17 -1072444.94,CP.596348405,CZ-00025712-CUZK_CP,8184/61,721981-8184/61,-823329.68,-1072449.66,13.370564646687086,49.72177665709194,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.554791,Plzeň,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.721981,Plzeň,135
Plzeň,721981,8184/110,CP.68617618010,134.0,2020-12-28T11:16:25Z,,-823324.17 -1072444.94 -823324.28 -1072453.65 -823320 -1072456.46 -823314.49 -1072460.08 -823313.43 -1072460.73 -823313.08 -1072445.14 -823319.86 -1072445.02 -823324.17 -1072444.94,CP.68617618010,CZ-00025712-CUZK_CP,8184/110,721981-8184/110,-823316.17,-1072451.33,13.370753367321155,49.7217800605966,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.554791,Plzeň,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.721981,Plzeň,136
Plzeň,721981,8184/37,CP.596333405,20.0,2020-11-02T09:16:30Z,,-823352.45 -1072444.41 -823352.84 -1072445.75 -823352.32 -1072445.76 -823352.35 -1072447.49 -823353.34 -1072447.48 -823353.62 -1072448.42 -823347.66 -1072448.49 -823347.58 -1072444.51 -823352.45 -1072444.41,CP.596333405,CZ-00025712-CUZK_CP,8184/37,721981-8184/37,-823350.05,-1072446.36,13.370278469671247,49.7217784764859,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.554791,Plzeň,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.721981,Plzeň,137
Plzeň,721981,8184/69,CP.771246405,157.0,2020-12-28T11:16:25Z,,-823324.28 -1072453.65 -823324.49 -1072471.57 -823317.91 -1072471.66 -823313.68 -1072471.71 -823313.43 -1072460.73 -823314.49 -1072460.08 -823320 -1072456.46 -823324.28 -1072453.65,CP.771246405,CZ-00025712-CUZK_CP,8184/69,721981-8184/69,-823321.65,-1072464.22,13.370705084674336,49.72165807411218,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.554791,Plzeň,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.721981,Plzeň,138
Plzeň,721981,5249/254,CP.97237833010,32.0,2024-11-01T09:26:20Z,,-822340.63 -1071344.41 -822340.43 -1071344.44 -822340.05 -1071341.21 -822340.25 -1071341.18 -822339.7 -1071336.52 -822343.67 -1071336.07 -822344.6 -1071343.94 -822340.63 -1071344.41,CP.97237833010,CZ-00025712-CUZK_CP,5249/254,721981-5249/254,-822341.4,-1071340.26,13.381806529179967,49.73297294930875,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.554791,Plzeň,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.721981,Plzeň,144
